NUMBER	ENGLISH	POS
654	(linear object) become thick	
655	(linear object) become thin	
656	(linear objects) be joined, connected (at ends)	
657	(lion, leopard) roar	
658	(lion, leopard) roar (verb only)	
659	(liquid) at a full boil (intensifier)	
660	(liquid) be absorbed (in sth)	
661	(liquid) be agitated, bubble up, effervesce	
662	(liquid) be at a full boil (with bubbles)	
663	(liquid) become hot	
664	(liquid) become thick (like honey)	
665	(liquid) drip (from wet hands or wet clothing)	
666	(liquid) drip (one drop at a time)	
667	(liquid) drip (rapidly)	
668	(liquid) dripping rapidly (adverb)	
669	(liquid) reach the boiling point, come to a boil	
670	(livestock) go to graze in pasture	
671	(livestock) graze, feed on vegetation	
672	(logophoric singular pronoun)	
673	(long object) be broken	
674	(looking at) hard, taking a good look (adverb)	
675	(lots of) dust (intensifier)	
676	(lovers) have an out-of-wedlock sexual relationship	
677	(male animal) couple with, mount, serve (female)	
678	(man's or woman's) brother's wife	
679	(man's or woman's) sister's husband	
680	(man's) friend (male)	
681	(man's) girlfriend	
682	(man's) sister	
683	(man's) sister (possessed)	
684	(man) act elegantly, dress well and walk with a swagger	
685	(man) arm himself for fighting (with knife, etc.)	
686	(man) be or become ugly	
687	(man) become engaged	
688	(man) copulate with, fuck (woman)	
689	(man) die without leaving descendants or livestock	
690	(man) divorce (woman)	
691	(man) dress up, wear a fine boubou (garment)	
692	(man) establish a family (=get married and live in one's own home)	
693	(man) flirt with, seduce (woman)	
694	(man) get a divorce	
695	(man) impregnate (woman)	
696	(man) marry (e.g. a widow) without much ceremony	
697	(man) marry (widow)	
698	(man) marry (woman)	
699	(man) marry a widow	
700	(man) sleep with (woman) (euphemism)	
701	(man) take (woman) as wife without a ceremony	
702	(man) wash (his head)	
703	(mango, papaya, wild grape, jujube, etc.) begin to turn color (as it ripens)	
704	(manufactured object) become pleasingly shaped	
705	(marked perfective-1a suffix or aux for motion and middle verbs, e.g. -ya, -ɛrɛ, -a:)	
706	(marked perfective-1b suffix or aux for active verbs, e.g. -ti-)	
707	(marriage) be carried out, take place	
708	(marriage) be contracted	
709	(mat) be rolled up	
710	(meal) be cooked, be done	
711	(meal) be very delicious	
712	(meal) become dirty	
713	(meal) make (sb) full	
714	(meat) be fatty	
715	(meat) be lean, without fat	
716	(meat) be rancid	
717	(meat) tender (not too hard or too soft) (adverb)	
718	(medical) bloodletting	
719	(mediopassive/middle suffix, with minor variants parenthesized)	
720	(merchandise) be in oversupply and therefore cheap	
721	(merchandise) be unsold	
722	(merchant's) clearance sale, putting wares on sale at bargain prices	
723	(merchant) participate in a weekly market	
724	(merchant) switch (merchandise, from one kind to another)	
725	(mid-sized linear object, e.g. a cross-beam in the roof of a house) jutting out, having its tip sticking out (adverb)	
726	(midwife) help (woman) to deliver (child)	
727	(midwife) watch over area under house (where a woman gives birth)	
728	(military force) go en masse	
729	(milk) be pure, full-strength, undiluted	
730	(milk) fill up (in breast or udder)	
731	(milk) form a film on its surface	
732	(milk, butter, Fulbe person) having a milky smell (adverb)	
733	(milk, cream of millet) become slightly diluted, watery	
734	(millet grain spike) begin to whiten (like milk, as the first young grains appear)	
735	(millet grain spike) divide, become split (initially at the top, eventually down to the base)	
736	(millet grain spike) shed its reddish fuzz (flowers)	
737	(millet grain spikes) completely covered with reddish fuzz (flowers) (intensifier)	
738	(millet grains on spike) be still soft and whitish after losing their milky liquid	
739	(millet grains) become hard and therefore ready to harvest	
740	(millet plant) grow a reddish fuzz (flowers) on unripe spike (before grains appear)	
741	(millet plant) grow a spike (not yet covered with grains)	
742	(millet plant) grow milk (in young grains)	
743	(millet) begin to form a grain spike	
744	(millet) form a grain spike (be pregnant)	
745	(millet) form a grain spike (mouth go out)	
746	(millipede, caterpillar) curl up into a ball	
747	(modern) bed	
748	(modern) plow	
749	(modern) weaponry, armaments	
750	(moon) be absent (dark)	
751	(moon) be full	
752	(moon) fail to rise before dawn (at end of lunar month)	
753	(moon) fail to rise during the entire night (at end of lunar month) (die)	
754	(moon) fail to rise during the entire night (go into hole)	
755	(moon) remain invisible early in the evening, starting around the middle of the lunar month (fall)	
756	(moon) remain invisible early in the evening, starting around the middle of the lunar month (go into darkness)	
757	(moon) remain invisible early in the evening, starting around the middle of the lunar month (go into the east)	
758	(moon) remain invisible early in the evening, starting around the middle of the lunar month (squat)	
759	(moon) rise (in latter half of lunar month)	
760	(moon) shine brightly (when more or less full)	
761	(moonlight) shining brightly at mid-point of lunar month (intensifier)	
762	(more or less grown-up animal or person) be able to function, be able to do things like an adult	
763	(more) than (sb/sth, with adjective)	
764	(mosquito) bite or sting (sb)	
765	(motorcycle engine) start up	
766	(mouse) nibble off a little bit of (a fruit)	
767	(mouse) run headlong into (its burrow)	
768	(mouth) become open, open (by itself)	
769	(mouth) open slightly (adverb)	
770	(muezzin) call loudly to prayer	
771	(need, problem) be resolved, solved	
772	(negative morpheme after nonzero 'it is...' clitic)	
773	(negative suffix after sv- 'have')	
774	(negative suffix after wo-/ko- 'be')	
775	(negative suffix or clitic after predicative adjective)	
776	(new field) be cleared and cleaned up (for planting)	
777	(new field) be cleared with an axe	
778	(new moon) appear low in the sky (at beginning of lunar month)	
779	(nonhuman) leader (e.g. of a herd of animals)	
780	(nonreligious) law	
781	(not) any	
782	(not) at all!	
783	(not) ever	
784	(not) so much	
785	(not) yet	
786	(object) be or become ancient, very old	
787	(object) be set	
788	(object) become hot	
789	(object) drop, fall out (from one's hand, from a tree)	
790	(object) soaking wet with liquid dripping off (adverb)	
791	(object) wear out, become worn out	
792	(objects) be in a row, be lined up	
793	(objects) be lined up properly (looking good)	
794	(objects) be piled up (in disorder)	
795	(objects) become crowded (in a cramped space)	
796	(objects) in rows (adverb)	
797	(old garment) curl or rumple at edges	
798	(old rope) fray	
799	(oldest man in an animist family) ritually cleanse (sb who returns to the village after many years abroad), outside the house, by rubbing him from head to foot with a an egg on one side and various plant products on the other	
800	(one party) be involved in a legal proceeding with (another party)	
801	(one's) best effort, the best one can do	
802	(one's) just deserts, what one deserves	
803	(one's) self	
804	(one) who has ...	
805	(outer layer, skin) be stripped off	
806	(papaya, squash) be small and misshapen	
807	(parents) engage (a girl, to a boy for future marriage)	
808	(parents) give (bride) in marriage	
809	(part of a fruit, e.g. mango) ripen	
810	(passageway) become wide	
811	(passageway, road) become narrow	
812	(passive suffix or clitic)	
813	(people) contract a marriage	
814	(people) crowd (sb, e.g. sleeping together in a crowded room)	
815	(people) go on collective hunt	
816	(people) hold (bride) for three or four days with her girlfriends before the marriage	
817	(people) in rows (adverb)	
818	(people) mix it up, have a small dispute	
819	(people) sit down for (=hold) a meeting	
820	(people) surround, encircle (sb, sth)	
821	(people) transfer (bride) permanently to husband's home	
822	(people) transfer (young bride) to her husband for one month	
823	(people, animals) crowded, squeezed (in a confined space)	
824	(people, animals) die en masse, die like flies, be wiped out	
825	(people, animals) form a large group	
826	(people, animals, etc.) make a hubbub, make loud noises	
827	(people, e.g. father and son) have a strained (troubled) relationship	
828	(people, things) disperse	
829	(perfective negative suffix)	
830	(perfective-2, e.g. -so/-sa/-sɛ)	
831	(period of time) be completed, have elapsed, (time) be up	
832	(permanent) protrusion in tree	
833	(person) be in good shape and well-fed	
834	(person) covered with dirt or dust (e.g. after farming)	
835	(person) having supernatural powers that make him powerful or invulnerable (person)	
836	(person) lose weight, become thinner	
837	(person) struggling to carry too much baggage, overloaded (adverb)	
838	(person, animal) be in poor physical shape	
839	(person, animal) be skinny, slender	
840	(person, animal) become dirty	
841	(person, animal) become feeble, decline physically	
842	(person, animal) grow to full size	
843	(person, animal) in poor physical shape	
844	(person, animal, tree, etc.) be in (sth)	
845	(person, animal, tree, etc.) not be in (sth)	
846	(person, liana) climb part-way up	
847	(person, lizard, mammal) climb noisily (tree trunk or cliff)	
848	(person, quadruped) walk with high steps	
849	(persons) of the same family	
850	(piece of metal) be pliant, bendable	
851	(piled) one on top of the other	
852	(planned or promised event) actually happen, become reality	
853	(plant) bear fruit or grain	
854	(plant) branch out, ramify	
855	(plant) having lots of flowers, in full bloom (intensifier)	
856	(plant) sprout, come up (verb)	
857	(plural, free particle, not suffix)	
858	(pocket) be turned inside out, be sticking out	
859	(pocket, bag, waterjar) become empty	
860	(political) chief, boss	
861	(pond) consume (drowned person or animal)	
862	(pond, well) be low on water, be nearly dry	
863	(pond, well) dry up	
864	(poor-quality meat) of the consistency of snot	
865	(position) in front (locative adverb)	
866	(possessor controlled tone overlay)	
867	(potter) make, give shape to (pottery)	
868	(present negative suffix)	
869	(present positive suffix, not also future)	
870	(pressure) let up, weaken	
871	(previously poor person) start making good money	
872	(price) be lowered, go down	
873	(product for sale) be plentiful (in a market)	
874	(prohibitive Sg suffix)	
875	(projectile) strike, hit (target)	
876	(quadruped) buck (to throw off rider)	
877	(quotative particle following the subject of a quoted sentence)	
878	(quotative particle: indicate if not clause-final)	
879	(rain) drench (person, animal)	
880	(rain) erode, cause to crumble or have holes (earth, termite mound)	
881	(rain) fall (verb only)	
882	(rain) fall briefly and locally (e.g. clouds on a hill)	
883	(rain) fall lightly in scattered drops	
884	(rain) fall lightly or briefly	
885	(rain) stop	
886	(rain) strike (sb, animal) hard	
887	(rainstorm) thunder(s)	
888	(rainwater) form puddles (on roof)	
889	(rainy season, i.e. monsoon) come down, happen	
890	(rattle etc.) make a rattling sound	
891	(rattle, etc.) rattle (verb only)	
892	(recently cut calabash drying in sun) contract and close up	
893	(reflexive object)	
894	(reflexive possessor, 3Sg but not 1st/2nd persons)	
895	(reflexive possessor, for all pronominal categories)	
896	(regular) place (of st)	
897	(relative morpheme attached to head NP)	
898	(relative morpheme, clause-final)	
899	(reply to narrator's opening phrase)	
900	(response to: I entrust ... to God and to you)	
901	(reversive suffix, with minor variants parenthesized)	
902	(rifle) fail to fire (although first pinch of gunpowder goes off, requiring addition of more powder)	
903	(rifle) fire, discharge, go off	
904	(rifle) go off noisily	
905	(rifle) jam, fail to fire	
906	(river) overflow its banks	
907	(river) stop flowing	
908	(road) with many turns or curves (adverb)	
909	(rock) project out (over a ledge)	
910	(rock) projecting out (over a ledge) (adverb)	
911	(roof beam) sag under a heavy weight	
912	(roof beam, person) sag or bend under a heavy weight	
913	(rooster) crow, call out cock-a-doodle-do	
914	(rope) be folded up in lengths	
915	(rope) be rolled up	
916	(rope) become loose, slack	
917	(rope) become tight, taut	
918	(rope) begin to fray (without unraveling or snapping)	
919	(rope) rub hard against, abrade (skin)	
920	(rope) rub lightly against (sth) without abrading	
921	(rope) unravel (into its three main parts)	
922	(ropes) dig grooves in logs on top of well (by long usage)	
923	(runner, vehicle) having too much momentum to stop (adverb)	
924	(running quadruped) stop abruptly	
925	(sand) become soft, yielding	
926	(sb or sth previously bad) do sth good for a change, start to do good things, start to turn things around	
927	(sb or sth) be (somewhere)	
928	(sb sleeping) toss and turn, roll over several times	
929	(sb standing) pull down hard (sb or sth, from the top, e.g. to make sb fall or to uproot a sugar cane stem)	
